nombre_embalse	fecha	hora	cota
CHAPO	2022-01-27	12	235,47
COLBUN	2022-01-27	12	427,76
INVERNADA	2022-01-27	12	1290,96
LAJA	2022-01-27	12	1317,07
MACHICURA	2022-01-27	12	257,31
MAULE	2022-01-27	12	2160,29
MELADO	2022-01-27	12	641,68
PANGUE	2022-01-27	12	509,64
POLCURA	2022-01-27	12	735,57
RALCO	2022-01-27	12	719,68
RAPEL	2022-01-27	12	103,87
ANGOSTURA	2022-01-27	13	316,39
CHAPO	2022-01-27	13	235,46
COLBUN	2022-01-27	13	427,75
INVERNADA	2022-01-27	13	1290,94
LAJA	2022-01-27	13	1317,07
MACHICURA	2022-01-27	13	257,29
MAULE	2022-01-27	13	2160,29
MELADO	2022-01-27	13	641,75
PANGUE	2022-01-27	13	509,63
POLCURA	2022-01-27	13	735,51
RALCO	2022-01-27	13	719,68
RAPEL	2022-01-27	13	103,87
ANGOSTURA	2022-01-27	14	316,38
CHAPO	2022-01-27	14	235,46
COLBUN	2022-01-27	14	427,75
INVERNADA	2022-01-27	14	1290,91
LAJA	2022-01-27	14	1317,07
MACHICURA	2022-01-27	14	257,26
MAULE	2022-01-27	14	2160,29
MELADO	2022-01-27	14	641,84
PANGUE	2022-01-27	14	509,63
POLCURA	2022-01-27	14	735,49
RALCO	2022-01-27	14	719,68
RAPEL	2022-01-27	14	103,87
ANGOSTURA	2022-01-27	15	316,37
CHAPO	2022-01-27	15	235,45
COLBUN	2022-01-27	15	427,74
INVERNADA	2022-01-27	15	1290,88
LAJA	2022-01-27	15	1317,07
MACHICURA	2022-01-27	15	257,27
MAULE	2022-01-27	15	2160,29
MELADO	2022-01-27	15	641,94
PANGUE	2022-01-27	15	509,62
POLCURA	2022-01-27	15	735,49
RALCO	2022-01-27	15	719,69
RAPEL	2022-01-27	15	103,87
ANGOSTURA	2022-01-27	16	316,36
CHAPO	2022-01-27	16	235,45
COLBUN	2022-01-27	16	427,73
INVERNADA	2022-01-27	16	1290,86
LAJA	2022-01-27	16	1317,07
MACHICURA	2022-01-27	16	257,29
MAULE	2022-01-27	16	2160,29
MELADO	2022-01-27	16	642,04
PANGUE	2022-01-27	16	509,62
POLCURA	2022-01-27	16	735,46
RALCO	2022-01-27	16	719,69
RAPEL	2022-01-27	16	103,87
ANGOSTURA	2022-01-27	17	316,35
CHAPO	2022-01-27	17	235,44
COLBUN	2022-01-27	17	427,73
INVERNADA	2022-01-27	17	1290,86
LAJA	2022-01-27	17	1317,07
MACHICURA	2022-01-27	17	257,25
MAULE	2022-01-27	17	2160,29
MELADO	2022-01-27	17	642,13
PANGUE	2022-01-27	17	509,63
POLCURA	2022-01-27	17	735,4
RALCO	2022-01-27	17	719,69
RAPEL	2022-01-27	17	103,87
ANGOSTURA	2022-01-27	18	316,33
CHAPO	2022-01-27	18	235,44
COLBUN	2022-01-27	18	427,72
INVERNADA	2022-01-27	18	1290,87
LAJA	2022-01-27	18	1317,07
MACHICURA	2022-01-27	18	257,2
MAULE	2022-01-27	18	2160,29
MELADO	2022-01-27	18	642,21
PANGUE	2022-01-27	18	509,66
POLCURA	2022-01-27	18	735,29
RALCO	2022-01-27	18	719,68
RAPEL	2022-01-27	18	103,87
ANGOSTURA	2022-01-27	19	316,32
CHAPO	2022-01-27	19	235,44
COLBUN	2022-01-27	19	427,72
INVERNADA	2022-01-27	19	1290,86
LAJA	2022-01-27	19	1317,07
MACHICURA	2022-01-27	19	257,17
MAULE	2022-01-27	19	2160,29
MELADO	2022-01-27	19	642,19
PANGUE	2022-01-27	19	509,64
POLCURA	2022-01-27	19	735,26
RALCO	2022-01-27	19	719,69
RAPEL	2022-01-27	19	103,87
ANGOSTURA	2022-01-27	20	316,3
CHAPO	2022-01-27	20	235,43
COLBUN	2022-01-27	20	427,72
INVERNADA	2022-01-27	20	1290,85
LAJA	2022-01-27	20	1317,07
MACHICURA	2022-01-27	20	257,12
MAULE	2022-01-27	20	2160,29
MELADO	2022-01-27	20	642,08
PANGUE	2022-01-27	20	509,6
POLCURA	2022-01-27	20	735,25
RALCO	2022-01-27	20	719,69
RAPEL	2022-01-27	20	103,87
ANGOSTURA	2022-01-27	21	316,29
CHAPO	2022-01-27	21	235,43
COLBUN	2022-01-27	21	427,73
INVERNADA	2022-01-27	21	1290,83
LAJA	2022-01-27	21	1317,07
MACHICURA	2022-01-27	21	257,15
MAULE	2022-01-27	21	2160,29
MELADO	2022-01-27	21	641,88
PANGUE	2022-01-27	21	509,58
POLCURA	2022-01-27	21	735,33
RALCO	2022-01-27	21	719,68
RAPEL	2022-01-27	21	103,87
ANGOSTURA	2022-01-27	22	316,3
CHAPO	2022-01-27	22	235,43
COLBUN	2022-01-27	22	427,73
INVERNADA	2022-01-27	22	1290,8
LAJA	2022-01-27	22	1317,07
MACHICURA	2022-01-27	22	257,15
MAULE	2022-01-27	22	2160,29
MELADO	2022-01-27	22	641,62
PANGUE	2022-01-27	22	509,61
POLCURA	2022-01-27	22	735,45
RALCO	2022-01-27	22	719,66
RAPEL	2022-01-27	22	103,87
ANGOSTURA	2022-01-27	23	316,31
CHAPO	2022-01-27	23	235,43
COLBUN	2022-01-27	23	427,75
INVERNADA	2022-01-27	23	1290,79
LAJA	2022-01-27	23	1317,07
MACHICURA	2022-01-27	23	257,14
MAULE	2022-01-27	23	2160,29
MELADO	2022-01-27	23	641,38
PANGUE	2022-01-27	23	509,62
POLCURA	2022-01-27	23	735,53
RALCO	2022-01-27	23	719,66
RAPEL	2022-01-27	23	103,87
ANGOSTURA	2022-01-27	24	316,33
CHAPO	2022-01-27	24	235,42
COLBUN	2022-01-27	24	427,75
INVERNADA	2022-01-27	24	1290,76
LAJA	2022-01-27	24	1316,97
MACHICURA	2022-01-27	24	257,16
MAULE	2022-01-27	24	2160,26
MELADO	2022-01-27	24	641,25
PANGUE	2022-01-27	24	509,64
POLCURA	2022-01-27	24	735,64
RALCO	2022-01-27	24	719,66
RAPEL	2022-01-27	24	103,87
ANGOSTURA	2022-01-28	1	316,35
CHAPO	2022-01-28	1	235,42
COLBUN	2022-01-28	1	427,76
INVERNADA	2022-01-28	1	1290,74
LAJA	2022-01-28	1	1316,97
MACHICURA	2022-01-28	1	257,1
MAULE	2022-01-28	1	2160,26
MELADO	2022-01-28	1	641,25
PANGUE	2022-01-28	1	509,66
POLCURA	2022-01-28	1	735,73
RALCO	2022-01-28	1	719,64
RAPEL	2022-01-28	1	103,86
ANGOSTURA	2022-01-28	2	316,29
CHAPO	2022-01-28	2	235,42
COLBUN	2022-01-28	2	427,76
INVERNADA	2022-01-28	2	1290,72
LAJA	2022-01-28	2	1316,97
MACHICURA	2022-01-28	2	257,06
MAULE	2022-01-28	2	2160,26
MELADO	2022-01-28	2	641,25
PANGUE	2022-01-28	2	509,69
POLCURA	2022-01-28	2	735,78
RALCO	2022-01-28	2	719,63
RAPEL	2022-01-28	2	103,86
ANGOSTURA	2022-01-28	3	316,27
CHAPO	2022-01-28	3	235,42
COLBUN	2022-01-28	3	427,77
INVERNADA	2022-01-28	3	1290,7
LAJA	2022-01-28	3	1316,97
MACHICURA	2022-01-28	3	257,02
MAULE	2022-01-28	3	2160,26
MELADO	2022-01-28	3	641,24
PANGUE	2022-01-28	3	509,72
POLCURA	2022-01-28	3	735,79
RALCO	2022-01-28	3	719,62
RAPEL	2022-01-28	3	103,86
ANGOSTURA	2022-01-28	4	316,29
CHAPO	2022-01-28	4	235,42
COLBUN	2022-01-28	4	427,77
INVERNADA	2022-01-28	4	1290,68
LAJA	2022-01-28	4	1316,97
MACHICURA	2022-01-28	4	256,98
MAULE	2022-01-28	4	2160,26
MELADO	2022-01-28	4	641,22
PANGUE	2022-01-28	4	509,73
POLCURA	2022-01-28	4	735,73
RALCO	2022-01-28	4	719,61
RAPEL	2022-01-28	4	103,86
ANGOSTURA	2022-01-28	5	316,3
CHAPO	2022-01-28	5	235,42
COLBUN	2022-01-28	5	427,76
INVERNADA	2022-01-28	5	1290,66
LAJA	2022-01-28	5	1316,97
MACHICURA	2022-01-28	5	256,97
MAULE	2022-01-28	5	2160,26
MELADO	2022-01-28	5	641,19
PANGUE	2022-01-28	5	509,73
POLCURA	2022-01-28	5	735,78
RALCO	2022-01-28	5	719,6
RAPEL	2022-01-28	5	103,86
ANGOSTURA	2022-01-28	6	316,32
CHAPO	2022-01-28	6	235,42
COLBUN	2022-01-28	6	427,76
INVERNADA	2022-01-28	6	1290,64
LAJA	2022-01-28	6	1316,97
MACHICURA	2022-01-28	6	257,01
MAULE	2022-01-28	6	2160,26
MELADO	2022-01-28	6	641,17
PANGUE	2022-01-28	6	509,74
POLCURA	2022-01-28	6	735,77
RALCO	2022-01-28	6	719,6
RAPEL	2022-01-28	6	103,86
ANGOSTURA	2022-01-28	7	316,32
CHAPO	2022-01-28	7	235,42
COLBUN	2022-01-28	7	427,75
INVERNADA	2022-01-28	7	1290,62
LAJA	2022-01-28	7	1316,97
MACHICURA	2022-01-28	7	257,08
MAULE	2022-01-28	7	2160,26
MELADO	2022-01-28	7	641,14
PANGUE	2022-01-28	7	509,73
POLCURA	2022-01-28	7	735,75
RALCO	2022-01-28	7	719,6
RAPEL	2022-01-28	7	103,86
ANGOSTURA	2022-01-28	8	316,24
CHAPO	2022-01-28	8	235,42
COLBUN	2022-01-28	8	427,74
INVERNADA	2022-01-28	8	1290,6
LAJA	2022-01-28	8	1316,97
MACHICURA	2022-01-28	8	257,16
MAULE	2022-01-28	8	2160,26
MELADO	2022-01-28	8	641,14
PANGUE	2022-01-28	8	509,73
POLCURA	2022-01-28	8	735,75
RALCO	2022-01-28	8	719,6
RAPEL	2022-01-28	8	103,86
ANGOSTURA	2022-01-28	9	316,24
CHAPO	2022-01-28	9	235,42
COLBUN	2022-01-28	9	427,73
INVERNADA	2022-01-28	9	1290,6
LAJA	2022-01-28	9	1316,97
MACHICURA	2022-01-28	9	257,2
MAULE	2022-01-28	9	2160,26
MELADO	2022-01-28	9	641,24
PANGUE	2022-01-28	9	509,72
POLCURA	2022-01-28	9	735,72
RALCO	2022-01-28	9	719,59
RAPEL	2022-01-28	9	103,86
ANGOSTURA	2022-01-28	10	316,26
CHAPO	2022-01-28	10	235,42
COLBUN	2022-01-28	10	427,72
INVERNADA	2022-01-28	10	1290,6
LAJA	2022-01-28	10	1316,97
MACHICURA	2022-01-28	10	257,22
MAULE	2022-01-28	10	2160,26
MELADO	2022-01-28	10	641,35
PANGUE	2022-01-28	10	509,71
POLCURA	2022-01-28	10	735,7
RALCO	2022-01-28	10	719,59
RAPEL	2022-01-28	10	103,86
ANGOSTURA	2022-01-28	11	316,28
CHAPO	2022-01-28	11	235,41
COLBUN	2022-01-28	11	427,72
INVERNADA	2022-01-28	11	1290,59
LAJA	2022-01-28	11	1316,97
MACHICURA	2022-01-28	11	257,19
MAULE	2022-01-28	11	2160,26
MELADO	2022-01-28	11	641,44
PANGUE	2022-01-28	11	509,71
POLCURA	2022-01-28	11	735,66
RALCO	2022-01-28	11	719,59
RAPEL	2022-01-28	11	103,86
ANGOSTURA	2022-01-28	12	316,29
CHAPO	2022-01-28	12	235,41
COLBUN	2022-01-28	12	427,72
INVERNADA	2022-01-28	12	1290,57
LAJA	2022-01-28	12	1316,97
MACHICURA	2022-01-28	12	257,15
MAULE	2022-01-28	12	2160,26
MELADO	2022-01-28	12	641,51
PANGUE	2022-01-28	12	509,71
POLCURA	2022-01-28	12	735,67
RALCO	2022-01-28	12	719,59
RAPEL	2022-01-28	12	103,86
ANGOSTURA	2022-01-28	13	316,28
CHAPO	2022-01-28	13	235,4
COLBUN	2022-01-28	13	427,71
INVERNADA	2022-01-28	13	1290,57
LAJA	2022-01-28	13	1316,97
MACHICURA	2022-01-28	13	257,11
MAULE	2022-01-28	13	2160,26
MELADO	2022-01-28	13	641,59
PANGUE	2022-01-28	13	509,71
POLCURA	2022-01-28	13	735,59
RALCO	2022-01-28	13	719,59
RAPEL	2022-01-28	13	103,86
ANGOSTURA	2022-01-28	14	316,26
CHAPO	2022-01-28	14	235,4
COLBUN	2022-01-28	14	427,71
INVERNADA	2022-01-28	14	1290,57
LAJA	2022-01-28	14	1316,97
MACHICURA	2022-01-28	14	257,09
MAULE	2022-01-28	14	2160,26
MELADO	2022-01-28	14	641,68
PANGUE	2022-01-28	14	509,71
POLCURA	2022-01-28	14	735,51
RALCO	2022-01-28	14	719,59
RAPEL	2022-01-28	14	103,86
ANGOSTURA	2022-01-28	15	316,25
CHAPO	2022-01-28	15	235,4
COLBUN	2022-01-28	15	427,71
INVERNADA	2022-01-28	15	1290,56
LAJA	2022-01-28	15	1316,97
MACHICURA	2022-01-28	15	257,08
MAULE	2022-01-28	15	2160,26
MELADO	2022-01-28	15	641,76
PANGUE	2022-01-28	15	509,69
POLCURA	2022-01-28	15	735,46
RALCO	2022-01-28	15	719,59
RAPEL	2022-01-28	15	103,86
ANGOSTURA	2022-01-28	16	316,23
CHAPO	2022-01-28	16	235,4
COLBUN	2022-01-28	16	427,7
INVERNADA	2022-01-28	16	1290,56
LAJA	2022-01-28	16	1316,97
MACHICURA	2022-01-28	16	257,04
MAULE	2022-01-28	16	2160,26
MELADO	2022-01-28	16	641,83
PANGUE	2022-01-28	16	509,69
POLCURA	2022-01-28	16	735,52
RALCO	2022-01-28	16	719,59
RAPEL	2022-01-28	16	103,86
ANGOSTURA	2022-01-28	17	316,22
CHAPO	2022-01-28	17	235,39
COLBUN	2022-01-28	17	427,7
INVERNADA	2022-01-28	17	1290,56
LAJA	2022-01-28	17	1316,97
MACHICURA	2022-01-28	17	257,0
MAULE	2022-01-28	17	2160,26
MELADO	2022-01-28	17	641,89
PANGUE	2022-01-28	17	509,71
POLCURA	2022-01-28	17	735,49
RALCO	2022-01-28	17	719,6
RAPEL	2022-01-28	17	103,86
ANGOSTURA	2022-01-28	18	316,21
CHAPO	2022-01-28	18	235,39
COLBUN	2022-01-28	18	427,7
INVERNADA	2022-01-28	18	1290,57
LAJA	2022-01-28	18	1316,97
MACHICURA	2022-01-28	18	256,92
MAULE	2022-01-28	18	2160,26
MELADO	2022-01-28	18	641,87
PANGUE	2022-01-28	18	509,73
POLCURA	2022-01-28	18	735,4
RALCO	2022-01-28	18	719,6
RAPEL	2022-01-28	18	103,86
ANGOSTURA	2022-01-28	19	316,19
CHAPO	2022-01-28	19	235,39
COLBUN	2022-01-28	19	427,7
INVERNADA	2022-01-28	19	1290,57
LAJA	2022-01-28	19	1316,97
MACHICURA	2022-01-28	19	256,89
MAULE	2022-01-28	19	2160,26
MELADO	2022-01-28	19	641,83
PANGUE	2022-01-28	19	509,74
POLCURA	2022-01-28	19	735,41
RALCO	2022-01-28	19	719,58
RAPEL	2022-01-28	19	103,86
ANGOSTURA	2022-01-28	20	316,18
CHAPO	2022-01-28	20	235,38
COLBUN	2022-01-28	20	427,7
INVERNADA	2022-01-28	20	1290,57
LAJA	2022-01-28	20	1316,97
MACHICURA	2022-01-28	20	256,87
MAULE	2022-01-28	20	2160,26
MELADO	2022-01-28	20	641,69
PANGUE	2022-01-28	20	509,74
POLCURA	2022-01-28	20	735,43
RALCO	2022-01-28	20	719,57
RAPEL	2022-01-28	20	103,86
ANGOSTURA	2022-01-28	21	316,17
CHAPO	2022-01-28	21	235,38
COLBUN	2022-01-28	21	427,71
INVERNADA	2022-01-28	21	1290,57
LAJA	2022-01-28	21	1316,97
MACHICURA	2022-01-28	21	256,88
MAULE	2022-01-28	21	2160,26
MELADO	2022-01-28	21	641,49
PANGUE	2022-01-28	21	509,77
POLCURA	2022-01-28	21	735,36
RALCO	2022-01-28	21	719,57
RAPEL	2022-01-28	21	103,86
ANGOSTURA	2022-01-28	22	316,18
CHAPO	2022-01-28	22	235,38
COLBUN	2022-01-28	22	427,72
INVERNADA	2022-01-28	22	1290,58
LAJA	2022-01-28	22	1316,97
MACHICURA	2022-01-28	22	256,9
MAULE	2022-01-28	22	2160,26
MELADO	2022-01-28	22	641,27
PANGUE	2022-01-28	22	509,79
POLCURA	2022-01-28	22	735,36
RALCO	2022-01-28	22	719,56
RAPEL	2022-01-28	22	103,86
ANGOSTURA	2022-01-28	23	316,2
CHAPO	2022-01-28	23	235,38
COLBUN	2022-01-28	23	427,72
INVERNADA	2022-01-28	23	1290,58
LAJA	2022-01-28	23	1316,97
MACHICURA	2022-01-28	23	256,9
MAULE	2022-01-28	23	2160,26
MELADO	2022-01-28	23	641,02
PANGUE	2022-01-28	23	509,81
POLCURA	2022-01-28	23	735,49
RALCO	2022-01-28	23	719,55
RAPEL	2022-01-28	23	103,86
ANGOSTURA	2022-01-28	24	316,23
CHAPO	2022-01-28	24	235,37
COLBUN	2022-01-28	24	427,73
INVERNADA	2022-01-28	24	1290,57
LAJA	2022-01-28	24	1316,88
MACHICURA	2022-01-28	24	256,89
MAULE	2022-01-28	24	2160,23
MELADO	2022-01-28	24	640,97
PANGUE	2022-01-28	24	509,84
POLCURA	2022-01-28	24	735,63
RALCO	2022-01-28	24	719,54
RAPEL	2022-01-28	24	103,86
ANGOSTURA	2022-01-29	1	316,28
CHAPO	2022-01-29	1	235,37
COLBUN	2022-01-29	1	427,72
INVERNADA	2022-01-29	1	1290,56
LAJA	2022-01-29	1	1316,88
MACHICURA	2022-01-29	1	256,92
MAULE	2022-01-29	1	2160,23
MELADO	2022-01-29	1	641,06
PANGUE	2022-01-29	1	509,85
POLCURA	2022-01-29	1	735,73
RALCO	2022-01-29	1	719,54
RAPEL	2022-01-29	1	103,85
ANGOSTURA	2022-01-29	2	316,28
CHAPO	2022-01-29	2	235,37
COLBUN	2022-01-29	2	427,71
INVERNADA	2022-01-29	2	1290,56
LAJA	2022-01-29	2	1316,88
MACHICURA	2022-01-29	2	256,93
MAULE	2022-01-29	2	2160,23
MELADO	2022-01-29	2	641,17
PANGUE	2022-01-29	2	509,87
POLCURA	2022-01-29	2	735,75
RALCO	2022-01-29	2	719,52
RAPEL	2022-01-29	2	103,85
ANGOSTURA	2022-01-29	3	316,28
CHAPO	2022-01-29	3	235,37
COLBUN	2022-01-29	3	427,7
INVERNADA	2022-01-29	3	1290,56
LAJA	2022-01-29	3	1316,88
MACHICURA	2022-01-29	3	256,97
MAULE	2022-01-29	3	2160,23
MELADO	2022-01-29	3	641,28
PANGUE	2022-01-29	3	509,87
POLCURA	2022-01-29	3	735,73
RALCO	2022-01-29	3	719,52
RAPEL	2022-01-29	3	103,85
ANGOSTURA	2022-01-29	4	316,28
CHAPO	2022-01-29	4	235,37
COLBUN	2022-01-29	4	427,68
INVERNADA	2022-01-29	4	1290,57
LAJA	2022-01-29	4	1316,88
MACHICURA	2022-01-29	4	257,0
MAULE	2022-01-29	4	2160,23
MELADO	2022-01-29	4	641,27
PANGUE	2022-01-29	4	509,87
POLCURA	2022-01-29	4	735,77
RALCO	2022-01-29	4	719,51
RAPEL	2022-01-29	4	103,85
ANGOSTURA	2022-01-29	5	316,29
CHAPO	2022-01-29	5	235,37
COLBUN	2022-01-29	5	427,67
INVERNADA	2022-01-29	5	1290,57
LAJA	2022-01-29	5	1316,88
MACHICURA	2022-01-29	5	257,02
MAULE	2022-01-29	5	2160,23
MELADO	2022-01-29	5	641,3
PANGUE	2022-01-29	5	509,82
POLCURA	2022-01-29	5	735,73
RALCO	2022-01-29	5	719,52
RAPEL	2022-01-29	5	103,85
ANGOSTURA	2022-01-29	6	316,31
CHAPO	2022-01-29	6	235,37
COLBUN	2022-01-29	6	427,66
INVERNADA	2022-01-29	6	1290,57
LAJA	2022-01-29	6	1316,88
MACHICURA	2022-01-29	6	257,06
MAULE	2022-01-29	6	2160,23
MELADO	2022-01-29	6	641,37
PANGUE	2022-01-29	6	509,78
POLCURA	2022-01-29	6	735,7
RALCO	2022-01-29	6	719,53
RAPEL	2022-01-29	6	103,85
ANGOSTURA	2022-01-29	7	316,33
CHAPO	2022-01-29	7	235,37
COLBUN	2022-01-29	7	427,63
INVERNADA	2022-01-29	7	1290,58
LAJA	2022-01-29	7	1316,88
MACHICURA	2022-01-29	7	257,16
MAULE	2022-01-29	7	2160,23
MELADO	2022-01-29	7	641,44
PANGUE	2022-01-29	7	509,73
POLCURA	2022-01-29	7	735,71
RALCO	2022-01-29	7	719,53
RAPEL	2022-01-29	7	103,85
ANGOSTURA	2022-01-29	8	316,35
CHAPO	2022-01-29	8	235,37
COLBUN	2022-01-29	8	427,61
INVERNADA	2022-01-29	8	1290,58
LAJA	2022-01-29	8	1316,88
MACHICURA	2022-01-29	8	257,23
MAULE	2022-01-29	8	2160,23
MELADO	2022-01-29	8	641,51
PANGUE	2022-01-29	8	509,68
POLCURA	2022-01-29	8	735,71
RALCO	2022-01-29	8	719,53
RAPEL	2022-01-29	8	103,85
ANGOSTURA	2022-01-29	9	316,36
CHAPO	2022-01-29	9	235,37
COLBUN	2022-01-29	9	427,61
INVERNADA	2022-01-29	9	1290,58
LAJA	2022-01-29	9	1316,88
MACHICURA	2022-01-29	9	257,23
MAULE	2022-01-29	9	2160,23
MELADO	2022-01-29	9	641,58
PANGUE	2022-01-29	9	509,65
POLCURA	2022-01-29	9	735,66
RALCO	2022-01-29	9	719,53
RAPEL	2022-01-29	9	103,85
ANGOSTURA	2022-01-29	10	316,37
CHAPO	2022-01-29	10	235,37
COLBUN	2022-01-29	10	427,6
INVERNADA	2022-01-29	10	1290,59
LAJA	2022-01-29	10	1316,88
MACHICURA	2022-01-29	10	257,19
MAULE	2022-01-29	10	2160,23
MELADO	2022-01-29	10	641,65
PANGUE	2022-01-29	10	509,63
POLCURA	2022-01-29	10	735,64
RALCO	2022-01-29	10	719,53
RAPEL	2022-01-29	10	103,85
ANGOSTURA	2022-01-29	11	316,39
CHAPO	2022-01-29	11	235,37
COLBUN	2022-01-29	11	427,6
INVERNADA	2022-01-29	11	1290,59
LAJA	2022-01-29	11	1316,88
MACHICURA	2022-01-29	11	257,14
MAULE	2022-01-29	11	2160,23
MELADO	2022-01-29	11	641,71
PANGUE	2022-01-29	11	509,63
POLCURA	2022-01-29	11	735,64
RALCO	2022-01-29	11	719,53
RAPEL	2022-01-29	11	103,85
ANGOSTURA	2022-01-29	12	316,39
CHAPO	2022-01-29	12	235,37
COLBUN	2022-01-29	12	427,59
INVERNADA	2022-01-29	12	1290,6
LAJA	2022-01-29	12	1316,88
MACHICURA	2022-01-29	12	257,1
MAULE	2022-01-29	12	2160,23
MELADO	2022-01-29	12	641,77
PANGUE	2022-01-29	12	509,62
POLCURA	2022-01-29	12	735,6
RALCO	2022-01-29	12	719,53
RAPEL	2022-01-29	12	103,85
ANGOSTURA	2022-01-29	13	316,39
CHAPO	2022-01-29	13	235,37
COLBUN	2022-01-29	13	427,59
INVERNADA	2022-01-29	13	1290,6
LAJA	2022-01-29	13	1316,88
MACHICURA	2022-01-29	13	257,08
MAULE	2022-01-29	13	2160,23
MELADO	2022-01-29	13	641,84
PANGUE	2022-01-29	13	509,62
POLCURA	2022-01-29	13	735,54
RALCO	2022-01-29	13	719,53
RAPEL	2022-01-29	13	103,85
ANGOSTURA	2022-01-29	14	316,38
CHAPO	2022-01-29	14	235,37
COLBUN	2022-01-29	14	427,59
INVERNADA	2022-01-29	14	1290,6
LAJA	2022-01-29	14	1316,88
MACHICURA	2022-01-29	14	257,04
MAULE	2022-01-29	14	2160,23
MELADO	2022-01-29	14	641,9
PANGUE	2022-01-29	14	509,61
POLCURA	2022-01-29	14	735,45
RALCO	2022-01-29	14	719,53
RAPEL	2022-01-29	14	103,85
ANGOSTURA	2022-01-29	15	316,36
CHAPO	2022-01-29	15	235,37
COLBUN	2022-01-29	15	427,58
INVERNADA	2022-01-29	15	1290,61
LAJA	2022-01-29	15	1316,88
MACHICURA	2022-01-29	15	257,0
MAULE	2022-01-29	15	2160,23
MELADO	2022-01-29	15	641,96
PANGUE	2022-01-29	15	509,61
POLCURA	2022-01-29	15	735,44
RALCO	2022-01-29	15	719,54
RAPEL	2022-01-29	15	103,85
ANGOSTURA	2022-01-29	16	316,35
CHAPO	2022-01-29	16	235,37
COLBUN	2022-01-29	16	427,58
INVERNADA	2022-01-29	16	1290,62
LAJA	2022-01-29	16	1316,88
MACHICURA	2022-01-29	16	256,97
MAULE	2022-01-29	16	2160,23
MELADO	2022-01-29	16	642,02
PANGUE	2022-01-29	16	509,62
POLCURA	2022-01-29	16	735,39
RALCO	2022-01-29	16	719,55
RAPEL	2022-01-29	16	103,85
ANGOSTURA	2022-01-29	17	316,34
CHAPO	2022-01-29	17	235,37
COLBUN	2022-01-29	17	427,58
INVERNADA	2022-01-29	17	1290,62
LAJA	2022-01-29	17	1316,88
MACHICURA	2022-01-29	17	256,95
MAULE	2022-01-29	17	2160,23
MELADO	2022-01-29	17	642,06
PANGUE	2022-01-29	17	509,63
POLCURA	2022-01-29	17	735,35
RALCO	2022-01-29	17	719,54
RAPEL	2022-01-29	17	103,85
ANGOSTURA	2022-01-29	18	316,32
CHAPO	2022-01-29	18	235,37
COLBUN	2022-01-29	18	427,58
INVERNADA	2022-01-29	18	1290,62
LAJA	2022-01-29	18	1316,88
MACHICURA	2022-01-29	18	256,9
MAULE	2022-01-29	18	2160,23
MELADO	2022-01-29	18	642,01
PANGUE	2022-01-29	18	509,67
POLCURA	2022-01-29	18	735,3
RALCO	2022-01-29	18	719,54
RAPEL	2022-01-29	18	103,85
ANGOSTURA	2022-01-29	19	316,31
CHAPO	2022-01-29	19	235,37
COLBUN	2022-01-29	19	427,59
INVERNADA	2022-01-29	19	1290,63
LAJA	2022-01-29	19	1316,88
MACHICURA	2022-01-29	19	256,86
MAULE	2022-01-29	19	2160,23
MELADO	2022-01-29	19	641,82
PANGUE	2022-01-29	19	509,66
POLCURA	2022-01-29	19	735,29
RALCO	2022-01-29	19	719,53
RAPEL	2022-01-29	19	103,85
ANGOSTURA	2022-01-29	20	316,29
CHAPO	2022-01-29	20	235,37
COLBUN	2022-01-29	20	427,6
INVERNADA	2022-01-29	20	1290,62
LAJA	2022-01-29	20	1316,88
MACHICURA	2022-01-29	20	256,86
MAULE	2022-01-29	20	2160,23
MELADO	2022-01-29	20	641,6
PANGUE	2022-01-29	20	509,67
POLCURA	2022-01-29	20	735,38
RALCO	2022-01-29	20	719,52
RAPEL	2022-01-29	20	103,85
ANGOSTURA	2022-01-29	21	316,29
CHAPO	2022-01-29	21	235,37
COLBUN	2022-01-29	21	427,6
INVERNADA	2022-01-29	21	1290,6
LAJA	2022-01-29	21	1316,88
MACHICURA	2022-01-29	21	256,9
MAULE	2022-01-29	21	2160,23
MELADO	2022-01-29	21	641,53
PANGUE	2022-01-29	21	509,68
POLCURA	2022-01-29	21	735,41
RALCO	2022-01-29	21	719,51
RAPEL	2022-01-29	21	103,85
ANGOSTURA	2022-01-29	22	316,3
CHAPO	2022-01-29	22	235,37
COLBUN	2022-01-29	22	427,59
INVERNADA	2022-01-29	22	1290,58
LAJA	2022-01-29	22	1316,88
MACHICURA	2022-01-29	22	256,97
MAULE	2022-01-29	22	2160,23
MELADO	2022-01-29	22	641,51
PANGUE	2022-01-29	22	509,7
POLCURA	2022-01-29	22	735,44
RALCO	2022-01-29	22	719,5
RAPEL	2022-01-29	22	103,85
ANGOSTURA	2022-01-29	23	316,32
CHAPO	2022-01-29	23	235,37
COLBUN	2022-01-29	23	427,59
INVERNADA	2022-01-29	23	1290,56
LAJA	2022-01-29	23	1316,88
MACHICURA	2022-01-29	23	257,02
MAULE	2022-01-29	23	2160,23
MELADO	2022-01-29	23	641,51
PANGUE	2022-01-29	23	509,73
POLCURA	2022-01-29	23	735,53
RALCO	2022-01-29	23	719,49
RAPEL	2022-01-29	23	103,85
ANGOSTURA	2022-01-29	24	316,34
CHAPO	2022-01-29	24	235,37
COLBUN	2022-01-29	24	427,58
INVERNADA	2022-01-29	24	1290,55
